ITEM_20150317_000001	無_helmet
ITEM_20171128_016604	(faded)Prakeh Gloves
ITEM_20171128_016605	(faded)Razna Leather Gloves
ITEM_20171128_016606	(faded)Keyarc Leather Gloves
ITEM_20171128_016607	(faded)Barghar Plate Gauntlets
ITEM_20171128_016608	(faded)Suurit Plate Gauntlets
ITEM_20171128_016609	(faded)Vienti Kalinis Gloves
ITEM_20171128_016610	(faded)Vienti Albinosas Leather Gloves
ITEM_20171128_016611	(faded)Vienti Tajtanas Gauntlets
ITEM_20171128_016612	(faded)Vienti Oksinis Gloves
ITEM_20171128_016613	(faded)Vienti Kaulas Leather Gloves
ITEM_20171128_016614	(faded)Vienti Krisius Greaves
ITEM_20171128_016615	Berthas Alpra Gloves
ITEM_20171128_016616	Berthas Eastern Leather Gloves
ITEM_20171128_016617	Berthas Pangle Plate Gloves
ITEM_20171128_016618	Berthas Warmage Gloves
ITEM_20171128_016619	Berthas Eaglestar Leather Gloves
ITEM_20171128_016620	Berthas Nyx Knight Gloves
ITEM_20171128_016621	Berthas Marone Gloves
ITEM_20171128_016622	Berthas Prakeh Gloves
ITEM_20171128_016623	Berthas Razna Leather Gloves
ITEM_20171128_016624	Berthas Keyarc Leather Gloves
ITEM_20171128_016625	Berthas Barghar Plate Gauntlets
ITEM_20171128_016626	Berthas Suurit Plate Gauntlets
ITEM_20171128_016627	Berthas Kalinis Gloves
ITEM_20171128_016628	Berthas Albinosas Leather Gloves
ITEM_20171128_016629	Berthas Tajtanas Gauntlets
ITEM_20171128_016630	Berthas Oksinis Gloves
ITEM_20171128_016631	Berthas Kaulas Leather Gloves
ITEM_20171128_016632	Berthas Krisius Gauntlets
ITEM_20171128_016633	Berthas Irellis Gloves
ITEM_20171128_016634	Berthas Jevenellis Leather Gloves
ITEM_20171128_016635	Berthas Basticle Gauntlets
ITEM_20171128_016636	Primus Alpra Gloves
ITEM_20171128_016637	Primus Eastern Leather Gloves
ITEM_20171128_016638	Primus Pangle Plate Gloves
ITEM_20171128_016639	Primus Warmage Gloves
ITEM_20171128_016640	Primus Eaglestar Leather Gloves
ITEM_20171128_016641	Primus Nyx Knight Gloves
ITEM_20171128_016642	Primus Marone Gloves
ITEM_20171128_016643	Primus Prakeh Gloves
ITEM_20171128_016644	Primus Razna Leather Gloves
ITEM_20171128_016645	Primus Keyarc Leather Gloves
ITEM_20171128_016646	Primus Barghar Plate Gauntlets
ITEM_20171128_016647	Primus Suurit Plate Gauntlets
ITEM_20171128_016648	Primus Kalinis Gloves
ITEM_20171128_016649	Primus Albinosas Leather Gloves
ITEM_20171128_016650	Primus Tajtanas Gauntlets
ITEM_20171128_016651	Primus Oksinis Gloves
ITEM_20171128_016652	Primus Kaulas Leather Gloves
ITEM_20171128_016653	Primus Krisius Gauntlets
ITEM_20171128_016654	Primus Irellis Gloves
ITEM_20171128_016655	Primus Jevenellis Leather Gloves
ITEM_20171128_016656	Primus Basticle Gauntlets
ITEM_20171128_016657	Laitas Gloves
ITEM_20171128_016658	Smiths, Alchemist, Wizard whom going through this most desperate time in Kingdom are concentrating on the development of new pieces of equipment. After Four Year from Medizio Diena, that effort finally pays off with new inventions and craftings. It is believed that Laitas Series will be in front of all those new inventions. 
ITEM_20171128_016659	Fietas Leather Golves
ITEM_20171128_016660	After carving pumpkin's eyes, nose and mouth, it is also could be used as gloves for heavy duties. Sounds like fun! ... or extream unaesthetic moment.
ITEM_20171128_016661	Ausura Gauntlets
ITEM_20171128_016662	It is a common mistake that people confuses that Ausura equipment named after Demon Lord Ausura. The existing of Ausura is known to few whom well knows about the demonic world. This is just a mere coincidence. 
ITEM_20171128_016663	鬥牛士時裝
ITEM_20171128_016664	It could be frequently be seen, but This Costume represents the Matador who have limited experience dealing with Beasts. Some Matador also wears this to represent himself is an expert in certain areas.
ITEM_20171128_016665	鬥牛士特殊時裝
ITEM_20171128_016666	鬥牛士時裝「貝爾畢斯特」
ITEM_20171128_016667	A Matador with this Costume means, that the wearer dealt with the most dangerous Beasts.
ITEM_20171128_016668	鬥牛士特殊時裝「貝爾畢斯特」
ITEM_20171128_016669	鬥牛士時裝「阿尼莫之鈴」
ITEM_20171128_016670	The wearer of this Costume means that the Matador is Veteran with experience of all kinds of Beasts
ITEM_20171128_016671	鬥牛士特殊時裝「阿尼莫之鈴」
ITEM_20171128_016672	影法師時裝
ITEM_20171128_016673	This Costume is created in honor to the first Shadowmancer.
ITEM_20171128_016674	影法師特殊時裝
ITEM_20171128_016675	影法師時裝「日影」
ITEM_20171128_016676	When Shadowmancer Master Ubik start researching about the Eclipse, She presents this type of costume to her apprentices who achieved  improvements in research 
ITEM_20171128_016677	影法師特殊時裝「日影」
ITEM_20171128_016678	影法師時裝「月影」
ITEM_20171128_016679	影法師特殊時裝「月影」
ITEM_20171128_016680	彈痕標記者時裝
ITEM_20171128_016681	Every Bullet Marker receive this costume 
ITEM_20171128_016682	彈痕標記者特殊時裝
ITEM_20171128_016683	彈痕標記者時裝「標記」
ITEM_20171128_016684	Matcher is known as an inventor of the match and the one who improved early gunpowder.  He used to be a member of Winterspoon family but now he is more known as his nickname. Bullet Marker Master named after his name to commemorate his work. 
ITEM_20171128_016685	彈痕標記者特殊時裝「標記」
ITEM_20171128_016686	彈痕標記者時裝「進擊」
ITEM_20171128_016687	This Costume symbolizing earnest. According to Flint this costume is as cool as a well-dried fuse.
ITEM_20171128_016688	彈痕標記者特殊時裝「進擊」
ITEM_20171128_016689	狂熱者時裝
ITEM_20171128_016690	This costume inspired from the Cult of Zealot's apprentice combat training
ITEM_20171128_016691	狂熱者特殊時裝
ITEM_20171128_016692	狂熱者時裝「痛楚」
ITEM_20171128_016693	There are two great factions in the cult of Zealots. This Costume inspired from the costume of a Zealot whom exalted from Laima faction
ITEM_20171128_016694	狂熱者特殊時裝「痛楚」
ITEM_20171128_016695	狂熱者時裝「祈禱」
ITEM_20171128_016696	Based on the present between Loremasters of Jurate and Cult of Zealots, this Costume improved its design until nowadays. Unfortunately, the stream between those two factions is not really amiable.
ITEM_20171128_016697	狂熱者特殊時裝「祈禱」
ITEM_20171128_016698	Look! There's a pretty butterfly!{nl}Can be exchanged for medals in the Exchange Shop.
ITEM_20171128_016699	A hair ornament containing the power of the goddess' wings.{nl} Can be exchanged for medals at the Exchange Shop.
ITEM_20171128_016700	In some regions people dance while wearing this to cast away evil spirits.{nl} Can be exchanged for medals at the Exchange Shop.
ITEM_20171128_016701	A helmet made of strong plate metal. Often worn by knights.{nl} Can be exchanged for medals at the Exchange Shop.
ITEM_20171128_016702	Looks tasty. Right-click to use.{nl}Can be exchanged for medals at the Exchange Shop.
ITEM_20171128_016703	Looks foamy. Right-click to use.{nl}Can be exchanged for medals at the Exchange Shop.
ITEM_20171128_016704	Nothing can get in your way, not you're carrying this beuaty. Right-click to equip.{nl} Can be exchanged for medals in Exchange Shop.
ITEM_20171128_016705	Red Artist Hat
ITEM_20171128_016706	A red beret to wear when you're going for the artsy look.{nl} Can be exchanged for medals at the Exchange Shop.
ITEM_20171128_016707	You can never get enough of it.{nl} Can be exchanged for medals at the Exchange Shop.
ITEM_20171128_016708	Can't wait to get a bite.{nl} Can be exchanged for medals at the Exchange Shop.
ITEM_20171128_016709	Fresh and creamy, and oh so delicious.{nl} Can be exchanged for medals at the Exchange Shop.
ITEM_20171128_016710	Taste the sea with some fresh octopus sushi.{nl} Can be exchanged for medals at the Exchange Shop.
ITEM_20171128_016711	Signal is good here. Right-click to use.{nl} Can be exchanged for medals at the Exchange Shop.
ITEM_20171128_016712	Feeling so strong now.{nl} Can be exchanged for medals at the Exchange Shop.
ITEM_20171128_016713	The Invited One Costume (Male)
ITEM_20171128_016714	A Costume for the one who joined at Invitation event. Use to change your appereance
ITEM_20171128_016715	The Invited One Costume (Female)
ITEM_20171128_016716	[E-Run] Deathweaver Cutter (30 Days)
ITEM_20171128_016717	[E-Run] Deatheweaver Tooth (30 Days)
ITEM_20171128_016718	If you are ready to face death, draw this sword.
ITEM_20171128_016719	[E-Run] Deathweaver Rod (30 Days)
ITEM_20171128_016720	[E-Run] Melinas Staff (30 Days)
ITEM_20171128_016721	A result of rudimentary research attempting to increase the quality of staves by combining several items.
ITEM_20171128_016722	[E-Run] Deathweaver Bow (30 Days)
ITEM_20171128_016723	[E-Run] Deathweaver Cross Bow (30 Days)
ITEM_20171128_016724	[E-Run] Vubbe Morning Star (30 Days)
ITEM_20171128_016725	 - 3% chance to inflict [Stun] on an enemy for 3 seconds
ITEM_20171128_016726	[E-Run] Vubbe Armour (30 Days)
ITEM_20171128_016727	[E-Run] Vubbe Pants (30 Days)
ITEM_20171128_016728	[E-Run] Cheminis Sword (30 Days)
ITEM_20171128_016729	[E-Run] Chapparition Two-Hand Sword (30 Days)
ITEM_20171128_016730	[E-Run] Chapparition Rod (30 Days)
ITEM_20171128_016731	[E-Run] Patrice Staff (30 Days)
ITEM_20171128_016732	Death was already immanent within the rapid growth behind the explosive increase of plants. It draws as near as life force is used for rapid growth and magic gained from ferns has the same effect on plants.
ITEM_20171128_016733	[E-Run] Chapparition Bow (30 Days)
ITEM_20171128_016734	[E-Run] Chapparition Shooter (30 Days)
ITEM_20171128_016735	[E-Run] Chapparition Mace (30 Days)
ITEM_20171128_016736	[E-Run] Silver Spear (30 Days)
ITEM_20171128_016737	[E-Run] Cheminis Pike (30 Days)
ITEM_20171128_016738	[E-Run] Mark Tunic (30 Days)
ITEM_20171128_016739	[E-Run] Mark Pants (30 Days)
ITEM_20171128_016740	[E-Run] Durandal (30 Days)
ITEM_20171128_016741	  - All Swordsman skill levels {img green_up_arrow 16 16} 2
ITEM_20171128_016742	[E-Run] Flamini (30 Days)
ITEM_20171128_016743	[E-Run] Secretum (30 Days)
ITEM_20171128_016744	Equipment made especially for Wizards.
ITEM_20171128_016745	[E-Run] Candle Staff (30 Days)
ITEM_20171128_016746	[E-Run] Heart Seeker (30 Days)
ITEM_20171128_016747	[E-Run] Shooting Star (30 Days)
ITEM_20171128_016748	In the past, only archers who completed the training in the Astral Tower could use this weapon.
ITEM_20171128_016749	[E-Run] Escanciu Mace (30 Days)
ITEM_20171128_016750	[E-Run] Doom Spear (30 Days)
ITEM_20171128_016751	[E-Run] Laideca (30 Days)
ITEM_20171128_016752	 - 1% chance to reduce an enemy's movement speed by {img red_down_arrow 16 16}15 for 10 seconds
ITEM_20171128_016753	[E-Run] Brigandine Armor (30 Days)
ITEM_20171128_016754	Minivern's high defense becomes a great gift for crafters after it dies, like in this armor.
ITEM_20171128_016755	[E-Run] Brigandine Pants (30 Days)
ITEM_20171128_016756	[E-Run] Belnium (30 Days)
ITEM_20171128_016757	[E-Run] Tily Two-Hand Sword (30 Days)
ITEM_20171128_016758	[E-Run] Temere (30 Days)
ITEM_20171128_016759	- 1% chance to reduce an enemy's magic defense by 50% of your own magic defense and {img green_up_arrow 16 16} increase physical defense for 30 seconds with a basic attack
ITEM_20171128_016760	This rod's nickname is 'The Staff of Patience.' Legends say that Agailla Flurry, the greatest wizard in history, devised this rod to train her apprentices.
ITEM_20171128_016761	[E-Run] Sunflower (30 Days)
ITEM_20171128_016762	[E-Run] Wilding Bane (30 Days)
ITEM_20171128_016763	- 100% critical rate on Beast-type enemies{nl}- {img red_down_arrow 16 16} 25% damage on non-Beast-type enemies
ITEM_20171128_016764	Prior to Medzio Diena, hunters rarely used this bow. It might sound strange, but the bow would cause excessive damage to the prey.
ITEM_20171128_016765	[E-Run] Seimos Crossbow (30 Days)
ITEM_20171128_016766	[E-run] Seimos Mace (30 Days)
ITEM_20171128_016767	[E-Run] Seimos Spear (30 Days)
ITEM_20171128_016768	[E-Run] Seimos Pike (30 Days)
ITEM_20171128_016769	[E-Run] Hunting Armor (30 Days)
ITEM_20171128_016770	After Medzio Diena, the equipment that were used for the hunting and the adventures are receiving the spotlight. As the number of violent monsters increases, the adventurous hunting which was unique before is becoming daily lives.
ITEM_20171128_016771	[E-Run] Hunting Pants (30 Days)
ITEM_20171128_016772	[E-Run] Flame (30 Days)
ITEM_20171128_016773	[E-Run] Hell and Heaven (30 Days)
ITEM_20171128_016774	[E-Run] Casti Rod (30 Days)
ITEM_20171128_016775	[E-Run] Malledoom (30 Days)
ITEM_20171128_016776	[E-Run] Casti Bow (30 Days)
ITEM_20171128_016777	[E-Run] Caracha Cross Bow (30 Days)
ITEM_20171128_016778	[E-Run] Drake tail (30 Days)
ITEM_20171128_016779	[E-Run] Casti Spear (30 Days)
ITEM_20171128_016780	[E-Run] Magas Pike (30 Days)
ITEM_20171128_016781	[E-Run] Dualist (30 Days)
ITEM_20171128_016782	- Increases all Fencer skill levels by {img green_up_arrow 16 16} 1
ITEM_20171128_016783	[E-Run] Veteran Tunic (30 Days)
ITEM_20171128_016784	[E-Run] Veteran Pants (30 Days)
ITEM_20171128_016785	[E-Run] Pensara Sword (30 Days)
ITEM_20171128_016786	[E-Run] Pensara Two-Hand Sword (30 Days)
ITEM_20171128_016787	[E-Run] Pensara Rod (30 Days)
ITEM_20171128_016788	[E-Run] Power Staff (30 Days)
ITEM_20171128_016789	- Staff attacks (C Key) increase damage equal to 200% of your magic attack
ITEM_20171128_016790	[E-Run] Markmen (30 Days)
ITEM_20171128_016791	 - Attacks will reduce an enemy's critical resistance by {img red_down_arrow 16 16} 8 for 20 seconds (Max Stacks: 20)
ITEM_20171128_016792	[E-Run] Didel Grand Cross (30 Days)
ITEM_20171128_016793	 - All Quarrel Shooter skill levels {img green_up_arrow 16 16} 2
ITEM_20171128_016794	The Quarrel Shooter Master himself had received this bow recently.
ITEM_20171128_016795	[E-Run] Pensara Mace (30 Days)
ITEM_20171128_016796	[E-Run] Pensara Spear (30 Days)
ITEM_20171128_016797	[E-Run] Pensara Pike (30 Days)
ITEM_20171128_016798	[E-Run] Spada (30 Days)
ITEM_20171128_016799	[E-Run] Finisher (30 Days)
ITEM_20171128_016800	[E-Run] Bandit Armor (30 Days)
ITEM_20171128_016801	[E-Run] Bandit Pants (30 Days)
ITEM_20171128_016802	[Kupole] Pierene Sword
ITEM_20171128_016803	[Kupole] Gale Slasher
ITEM_20171128_016804	[Kupole] Windia Rod
ITEM_20171128_016805	[Kupole] Vienarazis Staff
ITEM_20171128_016806	[Kupole] Aufgowle Bow
ITEM_20171128_016807	[Kupole] Silver Hook
ITEM_20171128_016808	[Kupole] Vienarazis Mace
ITEM_20171128_016809	[Kupole] Vienarazis Two-handed Mace
ITEM_20171128_016810	[Kupole] Pygry Spear
ITEM_20171128_016811	[Kupole] Sacmet
ITEM_20171128_016812	[Kupole] Elga Rapier
ITEM_20171128_016813	[Kupole] Dragoon Piper
ITEM_20171128_016814	[Kupole] Double Stack
ITEM_20171128_016815	[Kupole] Lion Head Cannon
ITEM_20171128_016816	[Kupole] Lion Head  Dagger
ITEM_20171128_016817	[Kupole] Lion Head Shield
ITEM_20171128_016818	A pair of wings made out of balloons. Unfortunately they don't let you fly.{nl} Can be exchanged for medals.
ITEM_20171128_016819	A pair of wings modeled after an eagle's. Unfortunately they don't let you fly.{nl} Can be exchanged for medals.
ITEM_20171128_016820	A pair of bat wings. Unfortunately they don't let you fly.{nl} Can be exchanged for medals.
ITEM_20171128_016821	A pair of wings made out of spider webs. Unfortunately they don't let you fly.{nl} Can be exchanged for medals.
ITEM_20171128_016822	Special Costume Test
ITEM_20171128_016823	Winter Night
ITEM_20171128_016824	[影法師特殊時裝]
ITEM_20171128_016825	This costume features ornaments symbolizing the solar and lunar eclipses on which the Shadowmancer Master is particularly keen.
ITEM_20171128_016826	Clear End
ITEM_20171128_016827	[鬥牛士特殊時裝]
ITEM_20171128_016828	This Matador costume is a symbol of prestige among the class, as it is given only to those who show true talent in their art.
ITEM_20171128_016829	Tuned Fireworks
ITEM_20171128_016830	[彈痕標記者特殊時裝]
ITEM_20171128_016831	This costume mimics the style of the first clothes Flint Winterwood received when he became recognized as Bullet Marker Master. It is unclear who offered him the garments.
ITEM_20171128_016832	Prophecy Wings
ITEM_20171128_016833	[狂熱者特殊時裝]
ITEM_20171128_016834	Formerly a symbol of Laima's searchers, it soon became the costume of choice for all Zealots. It lacks representations of Jurate, in consideration of possible conflicts with the goddess' loremaster orders. 
ITEM_20171128_016835	Rank 10 Card
ITEM_20171128_016836	Increases your character's class level to Level 15 of Rank 9. Can only be used on Rank 9 characters. Right-click to use.
ITEM_20171128_016837	Lucky Golden Week Chest (1 Hour)
ITEM_20171128_016838	
ITEM_20171128_016839	Challenge Mode One Entry Voucher
ITEM_20171128_016840	Use to enter the Challenge Mode one time.
ITEM_20171128_016841	Challenge Mode One Entry Voucher (1 Day)
ITEM_20171128_016842	Challenge Mode One Entry Voucher (14 Days)
ITEM_20171128_016843	
ITEM_20171128_016844	
ITEM_20171128_016845	
ITEM_20171128_016846	
ITEM_20171128_016847	Contains an unknown object. Right-click to use.
ITEM_20171128_016848	Glackuman Cube
ITEM_20171128_016849	Bleak Chapparition Cube
ITEM_20171128_016850	Starving Velnia Monkey Cube
ITEM_20171128_016851	Alluring Succubus Cube
ITEM_20171128_016852	Burning Fire Lord Cube
ITEM_20171128_016853	Noisy Mineloader Cube
ITEM_20171128_016854	Blasphemous Deathweaver Cube
ITEM_20171128_016855	Forest Keeper Ferret Marauder Cube
ITEM_20171128_016856	Starving Ellaganos Cube
ITEM_20171128_016857	Violent Cerberus Cube
ITEM_20171128_016858	Wrathful Harpeia Cube
ITEM_20171128_016859	Prison Manager Prison Cutter Cube
ITEM_20171128_016860	Frantic Molich Cube
ITEM_20171128_016861	It seems to contain something special. Right-click to open.{nl}Item list:{nl}- Practonium x1{nl}- Mithril x20{nl}- Keista Restoration Potion Lv4 x20
