QUEST_LV_0400_20180327_002472	已確認所有的紀念碑。現在向羅貝勒塔取得優庫巴斯領主與里烏達斯領主之間的對話約定吧。	모든 기념비의 확인이 끝났습니다. 이제 로베르타에게 요쿠바스 영주와 리우다스 영주간의 대화 약속을 받아내세요.				
QUEST_LV_0400_20180327_002473	兩個領主間的對話好像開始了，但氣氛似乎不怎麼好。問問難民米利亞詳細的內容吧。	두 영주간의 대화가 시작된 것 같지만 뭔가 분위기가 좋지 않은 듯 합니다. 피난민 밀리아에게 자세한 것을 물어보세요.				
QUEST_LV_0400_20180327_002474	前往兩位領主間的會面場所	두 영주 간의 회합장소로 찾아가기				
QUEST_LV_0400_20180327_002475	米利亞說兩個領主在中央地區開始對話，但氣氛看起來很糟。去兩個領主的會合場所，看看是如何進行的吧。	밀리아는 중앙지역에서 두 영주가 대화를 시작했지만 매우 험악한 분위기 같아 보였다고 합니다. 두 영주의 회합장소로 가 어떻게 흘러가는지 지켜보세요.				
QUEST_LV_0400_20180327_002476	跟隨兩位領主	두 영주의 뒤를 쫓기				
QUEST_LV_0400_20180327_002477	兩個領主帶領著部下，前往怪物襲擊的地方。請趕快追上去。	두 영주는 부하들을 이끌고 몬스터들이 습격해 왔다는 곳으로 달려갔습니다. 서둘러 그 뒤를 쫓아가세요.				
QUEST_LV_0400_20180327_002478	把兩位領主從怪物手中救出	두 영주를 몬스터로부터 구하기				
QUEST_LV_0400_20180327_002479	兩個領主失去所有的部下，好像面臨危機。請擊退襲擊兩個領主的所有怪物，拯救他們吧。	두 영주가 부하들을 모두 잃고 위기에 처한 것 같습니다. 두 영주를 습격하는 몬스터들을 모두 물리치고 그들을 구해내세요.				
QUEST_LV_0400_20180327_002480	領主們好不容易逃命了。請與里烏達斯領主對話。	영주들은 간신히 목숨을 건졌습니다. 리우다스 영주와 대화해 보세요.				
QUEST_LV_0400_20180327_002481	消滅威脅領主性命的怪物	영주들을 위협하는 몬스터 처치				
QUEST_LV_0400_20180327_002482	里烏達斯領主好像心意改變了。請說服他。	리우다스 영주는 심경의 변화가 생긴 듯 합니다. 그를 설득해 보세요.				
QUEST_LV_0400_20180327_002483	里烏達斯領主透漏只要優庫巴斯領主同意的話，就願意協商。現在問問優庫巴斯領主的意思吧。	리우다스 영주는 요쿠바스 영주만 동의한다면 협상할 뜻을 내비쳤습니다. 이제 요쿠바스 영주의 의사를 물어보세요.				
QUEST_LV_0400_20180327_002484	擺脫危機的兩個領主好像決定再次訂定彼此的邊界。聽里烏達斯領主說更詳細的內容吧。	위기에서 벗어난 두 영주는 서로 경계를 다시 정하기로 결정한 듯 합니다. 리우다스 영주에게 보다 자세한 이야기를 들어보세요.				
QUEST_LV_0400_20180327_002485	與印德拉雅對話	인드라야와 대화				
QUEST_LV_0400_20180327_002486	冒險家印德拉雅好像與受傷的夥伴一起躲避怪物。問問她有什麼需要幫忙的吧。	모험가 인드라야는 부상당한 동료와 함께 몬스터를 피해 숨어있는 것 같습니다. 그녀에게 뭔가 도울 것이 있는지 물어보세요.				
QUEST_LV_0400_20180327_002487	收集席拉蒲公英的露水	실라 민들레의 이슬 수집				
QUEST_LV_0400_20180327_002488	印德拉雅說製作擊退怪物的藥物需要水。沒有水就蒐集希拉蒲公英花蕊上的露水給她吧。	인드라야는 몬스터들을 물리기 위한 약물을 만들기 위해 물이 필요하다고 합니다. 물 대신 실라 민들레의 봉오리에 모이는 이슬을 모아다 건네 주세요.				
QUEST_LV_0400_20180327_002489	這麼多的話，好像足以用來製作藥物了。請把蒐集的露水交給印德拉雅。	이 정도면 약물을 만들기에 넉넉한 양이 될 것 같습니다. 모은 이슬을 인드라야에게 건네 주세요.				
QUEST_LV_0400_20180327_002490	收集附近的%s	주변에서 %s 모으기				
QUEST_LV_0400_20180327_002491	印德拉雅看破啟示者的真面目，為了王國要求幫助自己。請聽她的請求吧。	인드라야는 계시자의 정체를 간파하고 왕국을 위해 자신을 도와달라고 합니다. 그녀가 무슨 부탁을 하는지 들어보세요.				
QUEST_LV_0400_20180327_002492	消滅庫凱利扎巴與庫凱利奏伊尼	쿠게리 자비와 쿠게리 저이니 처치				
QUEST_LV_0400_20180327_002493	印德拉雅請求阻止受到魔族唆使，正在追著他們的庫凱利族。請除掉周圍的庫凱利奏伊尼與庫凱利扎巴吧。	인드라야는 마족의 사주를 받아 자신들을 추격하고 있는 쿠게리 부족을 막아 달라고 부탁했습니다. 주변의 쿠게리 저이니와 쿠게리 자비를 처치하세요.				
QUEST_LV_0400_20180327_002494	好像已除掉所有追擊印德拉雅的庫凱利族。請回到印德拉雅身邊。	당장 인드라야를 추적중인 쿠게리 부족을 모두 처치한 것 같습니다. 인드라야에게 되돌아가세요.				
QUEST_LV_0400_20180327_002495	消滅庫凱利奏伊尼跟庫凱利扎巴	쿠게리 저이니와 쿠게리 자비 처치				
QUEST_LV_0400_20180327_002496	擊倒庫凱利扎巴後，魔族指令書就從它懷裡出來了。搞不好印德拉雅知道指令書內容，交給她吧。	쿠게리들을 쓰러뜨리자 마족의 지령서가 품 안에서 나왔습니다. 인드라야라면 내용을 짐작할 수 있을지도 모르니 그녀에게 가져다 주세요.				
QUEST_LV_0400_20180327_002497	印德拉雅好像沒有成功解讀給她的指令書。但她好像還沒放棄，請再與她對話吧。	인드라야는 가져다 준 지령서를 해석하는 데 실패한 듯 합니다. 하지만 아직 포기하지 않은 듯 하니 그녀와 다시 대화해 보세요.				
QUEST_LV_0400_20180327_002498	從庫凱利扎巴掌握住魔族的指令書	쿠게리 자비로부터 마족의 지령서를 습득				
QUEST_LV_0400_20180327_002499	印德拉雅說再蒐集多一點其他的指令書，讓她一邊比較一邊調查，感覺就能以自己的能力推測出意思。請蒐集更多的指令書給她吧。	인드라야는 다른 지령서들을 좀 더 모아 비교하면서 조사하면 자신의 능력으로도 의미를 추측할 수 있을 것 같다고 합니다. 그녀를 위해 지령서를 더 모아다 주세요.				
QUEST_LV_0400_20180327_002500	已蒐集印德拉雅要求的指令書數量。請交給她讓她能解讀吧。	인드라야가 요구한 숫자의 지령서를 모았습니다. 그녀가 해석할 수 있도록 전달해 주세요.				
QUEST_LV_0400_20180327_002501	從庫凱利扎巴身上獲取 %s 	쿠게리 자비에게서 %s 입수				
QUEST_LV_0400_20180327_002502	印德拉雅透過許多指令書，好像推測出追自己的魔族目前狀況。現在問問她接下來要做的事。	인드라야는 여러 장의 지령서를 통해 자신을 쫓고 있던 마족의 현재 상황을 추측한 것 같습니다. 이제 그녀에게 다음으로 해야 할 일을 물어 보세요.				
QUEST_LV_0400_20180327_002503	消滅魔族巴爾泰力斯後回收王稜的箱子	마족 발테리스를 처치하고 왕릉의 상자 회수				
QUEST_LV_0400_20180327_002504	印德拉雅說得擊退魔族巴爾泰力斯，回收他搶走的王陵的箱子，才能繼續調查王陵入口。找到正在調查亞沛伊高斯祭壇的巴爾泰力斯，並擊退他吧。	인드라야는 마족 발테리스를 물리치고 그가 빼앗아 간 왕릉의 상자를 회수 해야 왕릉의 입구를 계속 조사할 수 있다고 합니다. 아페이고스 제단을 조사 중인 발테리스를 찾아 그를 물리치세요.				
QUEST_LV_0400_20180327_002505	已成功擊潰巴爾泰力斯，並回收王陵的箱子。請回到印德拉雅身邊，把箱子交給她吧。	발테리스를 무찌르고 왕릉의 상자를 회수하는 데에 성공하였습니다. 인드라야에게 돌아가 상자를 건네 주세요.				
QUEST_LV_0400_20180327_002506	印德拉雅想解開找回的王陵的箱子謎題，並開啟箱子。問問她是否有可以幫忙的方法吧。	인드라야는 이제 되찾은 왕릉의 상자의 수수께끼를 풀고 상자를 열어보려고 합니다. 그녀를 도울 방법이 있는지 물어보세요.				
QUEST_LV_0400_20180327_002507	找出被魔法下咒的樹木啟動紋章的反應	마법걸린 나무들을 찾아 문장 반응시키기				
QUEST_LV_0400_20180327_002508	印德拉雅說需要與顏色相關的提示。請找到她給的地圖上標示的被魔法詛咒的樹，使王家的紋章反應，調查發生什麼現象吧。	인드라야는 색과 관련된 힌트가 필요하다고 합니다. 그녀가 준 지도에 표시되어 있는 마법걸린 나무를 찾아 왕가의 문장을 반응시키고 무슨 현상이 일어나는지 조사하세요.				
QUEST_LV_0400_20180327_002509	目擊了五棵樹各自散發不同顏色的光芒。請告訴印德拉雅看到的景象。	다섯 그루의 나무가 각각 다른 색의 빛을 발산하는 것을 목격하였습니다. 인드라야에게 본 사실대로 이야기해 주세요.				
QUEST_LV_0400_20180327_002510	印德拉雅好像以箱子裡的石板記錄為基礎，找到新線索了。問問她打聽出什麼吧。	인드라야는 상자 안에 들어있던 석판의 기록을 바탕으로 새로운 실마리를 찾은 것 같습니다. 그녀가 무엇을 알아내었는지 물어보세요.				
QUEST_LV_0400_20180327_002511	調查拉伊卡斯交叉路	라이카스 교차로를 조사				
QUEST_LV_0400_20180327_002512	印德拉雅說石板上有中央地區的位置及未知的字句。請跟她去拉伊卡斯交叉路，解開字句的謎題吧。看她給你的紙條的話，可再次確認字句。	인드라야는 석판에 중앙지역의 위치와 함께 알 수 없는 글귀가 씌여 있었다고 합니다. 그녀와 함께 라이카스 교차로로 가서 글귀의 수수께끼를 풀어보세요. 그녀가 건네 준 쪽지를 보면 글귀를 다시 확인할 수 있습니다.				
QUEST_LV_0400_20180327_002513	靜候裝置反應	장치의 반응을 지켜보기				
QUEST_LV_0400_20180327_002514	王的石像好像有什麼反應。請一直注意看會發生什麼事吧。	왕의 석상이 무언가 반응을 보이고 있습니다. 무슨 일이 일어나는지 끝까지 지켜보세요.				
QUEST_LV_0400_20180327_002515	發現在傳承中代表守門者的隱藏柱子。請與守門者前面的印德拉雅對話。	전승에서 문지기라고 표현했던 숨겨진 기둥을 발견하였습니다. 문지기 앞에 있는 인드라야와 대화하세요.				
QUEST_LV_0400_20180327_002516	印德拉雅好像在苦惱向守門者證明自己是王室的血脈的方法。請跟她討論有沒有好方法。	인드라야는 문지기에게 자신이 왕가의 핏줄임을 증명할 방법을 고민하고 있는 것 같습니다. 뭔가 좋은 방법이 없을지 그녀와 상의해 보세요.				
QUEST_LV_0400_20180327_002517	利用王家之紋章吸收 庫凱利的靈魂	왕가의 문장에 쿠게리의 영혼 흡수시키기				
QUEST_LV_0400_20180327_002518	印德拉雅請求為王家的紋章補充魔力。請解決周圍的庫凱利族，讓庫凱利的靈魂被紋章吸收吧。	인드라야는 왕가의 문장에 마력을 충전시켜 달라고 부탁했습니다. 주변의 쿠게리 부족을 해치우고 쿠게리의 영혼을 대신 문장에 흡수시키세요.				
QUEST_LV_0400_20180327_002519	王家的紋章好像差不多補充完魔力了。請把紋章交給印德拉雅吧。	왕가의 문장에 어느정도 마력이 충전된 것 같습니다. 인드라야에게 문장을 전달해 주세요.				
QUEST_LV_0400_20180327_002520	雖然成功發現王陵入口，但好像很難再進行。問問印德拉雅現在打算怎麼辦。	성공적으로 왕릉의 입구를 발견했지만 더 이상의 진행은 어려운 듯 합니다. 인드라야에게 이제 어떻게 할 생각인지 물어 보세요.				
QUEST_LV_0400_20180327_002521	收集庫凱利努瑪尼的魔杖	쿠게리 누마니의 지팡이 수집				
QUEST_LV_0400_20180327_002522	印德拉雅打算再封印王陵入口。好像很難再使用王家的紋章，請蒐集庫凱利努瑪尼的法杖給她吧。	인드라야는 왕릉의 입구를 다시 봉인할 생각입니다. 왕가의 문장을 더 사용하기엔 무리가 있는 것 같으니 쿠게리 누마니의 지팡이를 모아다 주세요.				
QUEST_LV_0400_20180327_002523	好像已充分蒐集重新封印王陵入口需要的法杖數量。請把法杖交給印德拉雅，讓她能重新封印吧。	왕릉 입구의 재봉인에 필요한 정도의 지팡이가 충분히 모였습니다. 인드라야가 재봉인을 할 수 있도록 그녀에게 지팡이를 건네 주세요.				
QUEST_LV_0400_20180327_002524	從庫凱利努瑪尼身上獲取 %s	쿠게리 누마니에게서 %s 획득				
QUEST_LV_0400_20180327_002525	印德拉雅雖然重新隱藏王陵入口，但知道事實的巴爾泰力斯剩下的合夥人好像很在意。請先與她對話。	인드라야는 왕릉의 입구를 다시 숨겼지만 그 사실을 알고 있을 발테리스의 남은 협력자들이 신경쓰이는 모양입니다. 우선 그녀와 대화해 보세요.				
QUEST_LV_0400_20180327_002526	消滅庫凱利部族	쿠게리 부족을 처치				
QUEST_LV_0400_20180327_002527	印德拉雅說還有受巴爾泰力斯指示的庫凱利，會妨礙守密。請照她的請求解決庫凱利族吧。	인드라야는 발테리스의 지시를 받던 쿠게리들이 아직 남아 있어 비밀유지에 방해가 된다고 생각합니다. 그녀의 요청대로 쿠게리 부족을 처치해 주세요.				
QUEST_LV_0400_20180327_002528	已除掉印德拉雅請求的庫凱利數量。請回去把這件事告訴她。	인드라야가 요청한 수 만큼의 쿠게리들을 처치할 수 있었습니다. 그녀에게 돌아가 그 사실을 전해 주세요.				
QUEST_LV_0400_20180327_002529	消滅庫凱利部族	쿠게리 부족 처치				
QUEST_LV_0400_20180327_002530	與史基爾戈意拉對話	스키르가일라와 대화				
QUEST_LV_0400_20180327_002531	反抗軍偵查部隊的史基爾戈意拉似乎發生事情了！{nl}試著和史基爾戈意拉交談吧。	저항군의 정찰 부대원인 스키르가일라에게 무슨 일이 생겼나봅니다.{nl}스키르가일라에게 이야기를 들어보세요.				
