QUEST_LV_0300_20180327_007497	奎波爾蕾妲拜託你前往曾有奧施莉奈痕跡的地點設置警報水晶。已在杰洛梅爾公園與尤那耶爾紀念區曾有痕跡的地方設置了警報水晶。	큐폴 레다는 아우슈리네의 흔적이 있던 장소들에 경보수정을 설치해달라고 부탁했습니다. 제로멜 공원과 요나엘 기념구의 흔적이 있던 장소에 경보 수정을 설치하세요.				
QUEST_LV_0300_20180327_007498	已設置了奎波爾蕾妲委託的警報水晶。請回去找她。	큐폴 레다가 부탁한 경보수정을 모두 설치했습니다. 그녀에게 돌아가세요.				
QUEST_LV_0300_20180327_007499	奎波爾蕾妲在找尋下一個痕跡時似乎出現了問題。請與蕾妲對話。	큐폴 레다는 다음 흔적을 찾는데 무슨 문제가 생긴 것 같습니다. 레다와 대화하세요.				
QUEST_LV_0300_20180327_007500	清除惡意魔法陣	방해 마법진 제거				
QUEST_LV_0300_20180327_007501	奎波爾蕾妲表示魔族們設置的干擾魔法陣阻礙了痕跡的探測。干擾魔法陣會對啟示者的神聖力產生反應而中止運作，蕾妲拜託你爬上魔法陣並破壞它。	큐폴 레다는 마족들이 설치한 방해 마법진이 흔적의 탐지를 방해하고 있다고 합니다. 레다는 방해 마법진은 계시자의 신성력에 반응하여 작동을 중지할거라며 마법진 위에 올라가서 파괴시켜 달라고 부탁했습니다.				
QUEST_LV_0300_20180327_007502	已破壞所有的干擾魔法陣。請回去將結果告知奎波爾蕾妲。	방해 마법진을 모두 파괴했습니다. 큐폴 레다에게 돌아가서 이 사실을 전하세요.				
QUEST_LV_0300_20180327_007503	收集神聖力探知晶球的強化材料	신성력 탐지 구슬 강화 재료 모으기				
QUEST_LV_0300_20180327_007504	奎波爾蕾妲拜託你前往收集要在神聖力探測晶球上加強強化魔法的材料。請從周圍的魔族身上收集魔族的魔石碎片，以及剛才破壞的干擾魔法陣殘骸。{nl}魔石的碎片可從努德基劊子手與努德鳥身上取得。	큐폴 레다는 신성력 탐지 구슬에 강화 마법을 걸 재료를 모아달라고 부탁했습니다. 인근 마족으로부터 마족의 마석 파편과, 아까 파괴한 방해 마법진의 잔해를 모으세요.{nl}마석의 파편은 누더기 도살자와 누덕새로부터 얻을 수 있습니다.				
QUEST_LV_0300_20180327_007505	已收集到所有奎波爾蕾妲委託的材料。請回去找奎波爾蕾妲。	큐폴 레다가 부탁한 재료를 모두 모았습니다. 큐폴 레다에게 돌아가세요.				
QUEST_LV_0300_20180327_007506	為了習得最後的技術，雙酬傭兵大師要求你去使用這段時間學到的技術。請前往科諾特樹林消滅怪物，並在10秒內擊殺下一隻怪物。必須連續擊殺總共5隻的怪物。	도펠죌트너 마스터는 마지막 기술을 익히기 위해 그간 배운 기술을 사용해보라고 합니다. 코노트 숲으로 가서 몬스터를 처치한 후 10초 이내에 다음 몬스터를 처치하세요. 총 5마리의 몬스터를 연속으로 처치해야합니다.				
QUEST_LV_0300_20180327_007507	去跟雙酬傭兵大師報告吧	도펠죌트너 마스터에게 보고하세요.				
QUEST_LV_0300_20180327_007508	消滅跟自己實力相當的怪物	자신과 비슷한 수준의 몬스터 처치				
QUEST_LV_0300_20180327_007509	擊劍手大師表示要檢視你在這段時間鑽研修練的實力。無關怪物種類或地點，請消滅與自己實力相當的怪物80隻。實力比自己弱的怪物不列入計算，比自己更強的怪物則是一隻抵兩隻。	펜서 마스터는 그간 갈고 닦은 실력을 보겠다고 합니다. 종류나 장소와 상관없이 자신과 비슷한 수준의 몬스터를 80마리 해치우세요. 단, 자신보다 약한 몬스터는 카운트 되지 않으며 더 강한 몬스터는 2마리로 쳐준다고 합니다.				
QUEST_LV_0300_20180327_007510	尋找消失的傳令	사라진 전령 찾기				
QUEST_LV_0300_20180327_007511	龍騎士大師說前往星之塔傳遞書信的傳令沒有回來。拜託你前往推測傳令消失的貝達高原尋找傳令的痕跡。他說傳令隨身帶著在虛密卡使用的藍色水晶龍騎士大師將紅色水晶交給你，他表示若是藍色水晶在附近時，使用紅色水晶會產生反應。	드라군 마스터는 별의 탑으로 서신을 전달하러 간 전령이 돌아오지 않는다고 합니다. 전령이 사라진걸로 추정되는 베다 고원으로 가서 전령의 흔적을 찾아달라고 부탁했습니다. 전령은 허밀가에서 사용되는 푸른 수정을 가지고 나섰다고 합니다. 드라군 마스터는 붉은 수정을 건네주며 붉은 수정을 사용하면 인근에 푸른 수정이 있을 경우 반응한다고 했습니다.				
QUEST_LV_0300_20180327_007512	回去找龍騎士大師吧！	드라군 마스터에게 돌아가세요.				
QUEST_LV_0300_20180327_007513	為了證明聖殿騎士的資格，聖殿騎士大師命令你與公會成員們前往獵捕怪物。無關種類，必須抓到300隻的怪物。公會成員幫忙抓住怪物之情形會以3隻計算。	템플러 마스터는 템플러의 자격을 증명하기 위해 길드원들과 몬스터 사냥을 명했습니다. 종류는 상관없으니 300마리를 잡아야 합니다. 단, 길드원이 잡아줄 경우 3마리를 처치한 것으로 해준다고 합니다.				
QUEST_LV_0300_20180327_007514	已消滅所有怪物。請回去找騎士團長烏斯卡。	몬스터를 모두 처치했습니다. 기사단장 우스카에게 돌아가세요.				
QUEST_LV_0300_20180327_007515	槍騎兵大師對話	랜서 마스터와 대화				
QUEST_LV_0300_20180327_007516	到內城地區去跟槍騎兵大師對話吧！	내성곽지구에 있는 랜서 마스터와 대화하세요.				
QUEST_LV_0300_20180327_007517	在娜圖森林尋找真理之樹教團的痕跡	네토 숲에서 진리의 나무 교단 흔적 찾기				
QUEST_LV_0300_20180327_007518	槍騎兵大師接獲舉報，表示有人看到之前曾襲擊王子的真理之樹教團的痕跡。接獲消息的地點有兩處，他拜託你前往另一個地點確認。請在娜圖森林尋找有關真理之樹教團的痕跡。	랜서 마스터는 이전에 왕자를 습격했던 진리의 나무 교단의 흔적을 봤다는 제보를 받았다고 합니다. 제보 받은 곳이 두 곳이라서 다른 한 곳을 확인하고 와달라고 부탁했습니다. 네토 숲에서 진리의 나무 교단과 관련된 흔적을 찾으세요.				
QUEST_LV_0300_20180327_007519	向槍騎兵大師報告	랜서 마스터에게 보고				
QUEST_LV_0300_20180327_007520	找到了看起來與真理之樹教團有關的文件。請回去找內城地區的槍騎兵大師。	진리의 나무 교단과 관련된 것으로 보이는 문서를 찾았습니다. 내성곽지구에 있는 랜서 마스터에게 돌아가세요.				
QUEST_LV_0300_20180327_007521	角鬥士大師對話	무르밀로 마스터와 대화				
QUEST_LV_0300_20180327_007522	請與內城地區的角鬥士大師對話。	내성곽지구에 있는 무르밀로 마스터와 대화하세요.				
QUEST_LV_0300_20180327_007523	消滅銀色獅身鷹首獸	실바 그리핀 처치				
QUEST_LV_0300_20180327_007524	為了確認是否能成為劍鬥士，角鬥士大師要你前往克里那斯林間小路打倒銀色獅身鷹首獸。	무르밀로 마스터는 검투사가 될 수 있는지 확인하기 위해 그리나스 숲길의 실바 그리핀을 쓰러뜨리고 오라고 했습니다.				
QUEST_LV_0300_20180327_007525	向角鬥士大師報告	무르밀로 마스터에게 보고				
QUEST_LV_0300_20180327_007526	已打倒了銀色獅身鷹首獸。請回去找內城地區的角鬥士大師。	실바 그리핀을 쓰러뜨렸습니다. 내성곽지구에 있는 무르밀로 마스터에게 돌아가세요.				
QUEST_LV_0300_20180327_007527	驅趕科諾特樹林的高薩爾 	코노트 숲의 고살 퇴치				
QUEST_LV_0300_20180327_007528	為了確認實力，馴鷹者大師要你前往打倒科諾特樹林的高薩爾，並取得高薩爾的角。	응사 마스터는 실력을 확인하기 위해 코노트 숲에 있는 고살을 물리치고 고살의 뿔을 가져오라고 했습니다.				
QUEST_LV_0300_20180327_007529	已取得高薩爾的角。請回去找馴鷹者大師。	고살의 뿔을 얻었습니다. 응사 마스터에게 돌아가세요.				
QUEST_LV_0300_20180327_007530	收集老舊的鑄幣	오래된 주화 수집				
QUEST_LV_0300_20180327_007531	黑暗騎兵要委託你去收集受寬恕者大師委託的老舊的鑄幣。最近貝拉沿岸、克蘭托沿岸、伊基提沿岸附近的怪物都會帶著老舊的鑄幣。請帶回來10個老舊的紀念鑄幣。	슈바르츠라이터는 파드너 마스터에게 부탁받은 오래된 주화 수집 의뢰를 맞겼습니다.  오래된 주화는 최근 베라 연안, 크란토 연안, 이기티 연안 인근의 몬스터들이 가지고 있다고 합니다. 오래된 기념 주화를 10개 모아서 돌아가세요.				
QUEST_LV_0300_20180327_007532	請回去找黑暗騎兵大師。	슈바르츠라이터 마스터에게 돌아가세요.				
QUEST_LV_0300_20180327_007533	破壞監視球	감시구 파괴				
QUEST_LV_0300_20180327_007534	重砲手大師表示自己接獲委託要去破壞在鋼鐵高原發現的監視球。他說自己還有其他事情要處理，往返上有困難，拜託你幫忙去破壞監視球。請前往破壞鋼鐵高原克爾梅通道的監視球。	캐노니어 마스터는 강철 고원에 발견된 감시구를 파괴해달라는 부탁을 받았다고 합니다. 자신은 지금 다른 일이 있어 다녀오기 곤란하다며 대신 가서 감시구 파괴를 부탁받았습니다. 강철 고원의 그레즈메 통로에 있는 감시구를 파괴하세요.				
QUEST_LV_0300_20180327_007535	已破壞監視球。請回去找重砲手大師。	감시구를 파괴했습니다. 캐노니어 마스터에게 돌아가세요.				
QUEST_LV_0300_20180327_007536	在火槍手的練習台算準時間攻擊	머스킷티어의 연습대에 타이밍 맞춰 공격				
QUEST_LV_0300_20180327_007537	火槍手大師要求你擁有可以正確瞬間迅速射擊的集中力。請前往火槍手練習台，抓準閃光的瞬間進行攻擊。如果失敗三次就必須要從頭開始。	머스킷티어 마스터는 정확한 순간에 빠르게 사격 할 수 있는 집중력을 요구하고 있습니다. 머스킷티어의 연습대로 가서 연습대에 빛이 반짝이는 순간에 맞춰 공격해보세요. 세 번 실수하면 다시 처음부터 해야 합니다.				
QUEST_LV_0300_20180327_007538	去見依斯托拉遺跡地的刀騎兵大師吧！	이스토라 유적지의 하카펠 마스터를 찾아가세요.				
QUEST_LV_0300_20180327_007539	用治癒的水晶注入森林氣息中	치유의 수정에 숲의 기운 충전하기				
QUEST_LV_0300_20180327_007540	刀騎兵大師說自己正忙於受寬恕者大師委託製造寵物的治療劑。他表示寬恕者大師委託的事情終有一件輕而易舉的事情，只要有基本實力應該就能輕鬆完成。如果想成為刀騎兵，就必須充分證明自己有基本的資質。請前往克里那斯丘陵地尋找老舊的聖所，用附近森林的氣息補充治癒水晶。	하카펠 마스터는 파드너 마스터에게 부탁받은 컴패니언의 치료제를 만드느라 바쁘다고 합니다. 그는 파드너 마스터가 부탁한 일 중 손쉬운 일이 하나 있다며 기본적인 실력만 있으면 쉽게 할 수 있을거라며 하카펠이 되고 싶다면 기본적인 자질이 충분한지 증명하라고 합니다. 그리나스 구릉지로 가서 오래된 성소를 찾아서 인근에 있는 숲의 기운을 치유의 수정에 충전하세요.				
QUEST_LV_0300_20180327_007541	向刀騎兵大師報告	하카펠 마스터에게 보고				
QUEST_LV_0300_20180327_007542	已用森林氣息添滿刀騎兵大師委託的治癒水晶。請回去向刀騎兵大師報告。	하카펠 마스터가 부탁한 치유의 수정에 숲의 기운을 모두 채웠습니다. 돌아가서 하카펠 마스터에게 보고하세요.				
QUEST_LV_0300_20180327_007543	神射手大師對話	메르겐 마스터와 대화				
QUEST_LV_0300_20180327_007544	去見依斯托拉遺跡地的神射手大師吧！	이스토라 유적지의 메르겐 마스터를 찾아가세요.				
QUEST_LV_0300_20180327_007545	連續8秒內一個人消滅怪物	혼자서 몬스터를 8초안에 연속해서 처치				
QUEST_LV_0300_20180327_007546	梅勒肯大師表示能迅速又有效率地對付多數敵人是梅勒肯的重要特色。請在消滅怪物的8秒內，緊接著擊殺下一隻怪物。必須消滅總共8隻的怪物。但要是實力相差太多的怪物會讓人很困擾的。請去除掉難易度在阿勒篾森林或那哈斯森林以上的怪物。	메르겐 마스터는 다수의 적을 빠르고 효과적으로 상대하는 것이 메르겐의 중요한 특징이라고 합니다. 몬스터를 처치한 후 8초 이내에 다음 몬스터를 처치하세요. 총 8마리의 몬스터를 처치해야합니다. 단 너무 수준차이가 나는 몬스터는 곤란하다고 합니다. 알레멧 숲이나 나하스 숲 이상의 난이도를 가진 몬스터를 해치우세요.				
QUEST_LV_0300_20180327_007547	阿勒篾森林、那哈斯森林等所有區域	알레멧 숲, 나하스 숲 이상의 모든 지역				
QUEST_LV_0300_20180327_007548	向神射手大師報告	메르겐 마스터에게 보고				
QUEST_LV_0300_20180327_007549	這樣應該就能獲得梅勒肯大師的認可。請回去向梅勒肯大師報告。	이 정도면 메르겐 마스터도 인정할 것 같습니다. 돌아가서 메르겐 마스터에게 보고하세요.				
QUEST_LV_0300_20180327_007550	賢者大師對話	세이지 마스터와 대화				
QUEST_LV_0300_20180327_007551	據說賢者大師最近正在專心於書本寫作.請跟他對話.	세이지 마스터는 최근 어떤 책을 집필하고 있다고 합니다. 그와 대화해보세요.				
QUEST_LV_0300_20180327_007552	轉交信件給各職業大師	각 마스터들에게 편지 전달하기				
QUEST_LV_0300_20180327_007553	賢者大師最近經歷了各種事情	세이지 마스터는 최근 여러 일이 겹쳐 				
QUEST_LV_0300_20180327_007554	的散文集沒辦法準時出版. 工兵大師的取材報導也經告一段落了.再來還剩下德魯伊大師, 擊劍手大師, 死靈法師大師的 取材報導要趕. 得趕快將賢者大師的信件轉交給他們然後取得回信才行.	의 집필이 늦어지고 있다고 합니다. 새퍼 마스터의 취재는 끝났으나 드루이드 마스터, 펜서 마스터, 네크로맨서 마스터의 취재가 남아있다고 합니다. 그들에게 세이지 마스터의 편지를 전달하고 답장을 받아오세요.				
